date;product;machine;week_refill;stock_maxi;cumcount
15/11/2019 16:42;nrj;B;1;60;11
15/11/2019 16:50;coffee;A;1;280;96
15/11/2019 16:52;soda;B;1;120;32
15/11/2019 16:52;coffee;D;1;280;102
15/11/2019 17:07;nrj;A;1;60;11
15/11/2019 17:13;nrj;A;1;60;12
15/11/2019 17:15;coffee;C;1;280;119
15/11/2019 17:18;soda;C;1;120;48
15/11/2019 17:20;nrj;D;1;60;11
15/11/2019 17:21;soda;D;1;120;42
15/11/2019 17:22;nrj;B;1;60;12
15/11/2019 17:25;soda;A;1;120;51
15/11/2019 17:28;coffee;B;1;280;85
15/11/2019 17:35;coffee;A;1;280;97
15/11/2019 17:35;soda;B;1;120;33
15/11/2019 17:40;soda;C;1;120;49
15/11/2019 17:41;soda;A;1;120;52
15/11/2019 17:42;soda;C;1;120;50
15/11/2019 17:46;nrj;C;1;60;14
15/11/2019 17:50;soda;D;1;120;43
15/11/2019 17:51;nrj;D;1;60;12
15/11/2019 17:55;coffee;C;1;280;120
15/11/2019 17:57;coffee;B;1;280;86
15/11/2019 18:00;nrj;D;1;60;13
15/11/2019 18:05;soda;A;1;120;53
15/11/2019 18:08;nrj;C;1;60;15
15/11/2019 18:08;nrj;D;1;60;14
15/11/2019 18:10;coffee;D;1;280;103
15/11/2019 18:10;nrj;C;1;60;16
15/11/2019 18:12;nrj;C;1;60;17
15/11/2019 18:26;soda;D;1;120;44
15/11/2019 18:30;nrj;C;1;60;18
15/11/2019 18:32;soda;B;1;120;34
15/11/2019 18:41;soda;C;1;120;51
15/11/2019 18:41;coffee;B;1;280;87
15/11/2019 18:42;nrj;D;1;60;15
15/11/2019 18:43;nrj;C;1;60;19
15/11/2019 18:44;nrj;C;1;60;20
15/11/2019 18:47;nrj;B;1;60;13
15/11/2019 18:48;soda;A;1;120;54
15/11/2019 18:52;nrj;D;1;60;16
15/11/2019 18:56;nrj;C;1;60;21
15/11/2019 18:56;nrj;C;1;60;22
15/11/2019 18:57;soda;D;1;120;45
15/11/2019 19:00;soda;D;1;120;46
15/11/2019 19:00;coffee;C;1;280;121
15/11/2019 19:01;nrj;C;1;60;23
15/11/2019 19:08;nrj;D;1;60;17
15/11/2019 19:12;nrj;D;1;60;18
15/11/2019 19:13;nrj;C;1;60;24
15/11/2019 19:22;nrj;C;1;60;25
15/11/2019 19:24;soda;C;1;120;52
15/11/2019 19:25;soda;B;1;120;35
15/11/2019 19:25;soda;A;1;120;55
15/11/2019 19:27;nrj;B;1;60;14
15/11/2019 19:27;nrj;A;1;60;13
15/11/2019 19:30;soda;C;1;120;53
15/11/2019 19:30;nrj;C;1;60;26
15/11/2019 19:30;nrj;A;1;60;14
15/11/2019 19:31;coffee;A;1;280;98
15/11/2019 19:31;nrj;C;1;60;27
15/11/2019 19:34;nrj;D;1;60;19
15/11/2019 19:36;soda;D;1;120;47
15/11/2019 19:37;nrj;C;1;60;28
15/11/2019 19:39;soda;A;1;120;56
15/11/2019 19:47;nrj;A;1;60;15
15/11/2019 20:10;nrj;B;1;60;15
15/11/2019 20:11;nrj;D;1;60;20
15/11/2019 20:14;nrj;C;1;60;29
15/11/2019 20:20;nrj;C;1;60;30
15/11/2019 20:24;soda;C;1;120;54
15/11/2019 20:24;nrj;C;1;60;31
15/11/2019 20:29;nrj;B;1;60;16
15/11/2019 20:34;nrj;A;1;60;16
15/11/2019 20:38;soda;B;1;120;36
15/11/2019 20:40;nrj;A;1;60;17
15/11/2019 20:41;nrj;A;1;60;18
15/11/2019 20:47;soda;B;1;120;37
15/11/2019 20:58;nrj;D;1;60;21
15/11/2019 21:00;soda;A;1;120;57
15/11/2019 21:03;soda;C;1;120;55
15/11/2019 21:03;nrj;C;1;60;32
15/11/2019 21:12;nrj;C;1;60;33
15/11/2019 21:14;coffee;C;1;280;122
15/11/2019 21:18;soda;D;1;120;48
15/11/2019 21:20;nrj;C;1;60;34
15/11/2019 21:20;nrj;A;1;60;19
15/11/2019 21:23;soda;C;1;120;56
15/11/2019 21:27;nrj;C;1;60;35
15/11/2019 21:35;soda;A;1;120;58
15/11/2019 21:38;nrj;C;1;60;36
15/11/2019 21:41;soda;C;1;120;57
15/11/2019 21:42;nrj;A;1;60;20
15/11/2019 21:43;soda;B;1;120;38
15/11/2019 21:48;nrj;C;1;60;37
15/11/2019 21:48;nrj;C;1;60;38
15/11/2019 22:03;soda;C;1;120;58
15/11/2019 22:13;nrj;D;1;60;22
15/11/2019 22:16;soda;C;1;120;59
15/11/2019 22:21;nrj;A;1;60;21
15/11/2019 22:30;nrj;D;1;60;23
15/11/2019 22:33;nrj;B;1;60;17
15/11/2019 22:41;coffee;C;1;280;123
15/11/2019 22:41;nrj;C;1;60;39
15/11/2019 22:43;nrj;B;1;60;18
15/11/2019 22:51;soda;B;1;120;39
15/11/2019 22:52;soda;D;1;120;49
15/11/2019 22:52;soda;C;1;120;60
15/11/2019 22:57;nrj;D;1;60;24
15/11/2019 23:01;nrj;B;1;60;19
15/11/2019 23:05;soda;D;1;120;50
15/11/2019 23:05;soda;C;1;120;61
15/11/2019 23:06;soda;A;1;120;59
15/11/2019 23:11;soda;D;1;120;51
15/11/2019 23:14;soda;B;1;120;40
15/11/2019 23:17;soda;A;1;120;60
15/11/2019 23:17;nrj;A;1;60;22
15/11/2019 23:25;coffee;C;1;280;124
15/11/2019 23:30;soda;D;1;120;52
15/11/2019 23:43;soda;A;1;120;61
15/11/2019 23:50;soda;D;1;120;53
15/11/2019 23:52;nrj;A;1;60;23
15/11/2019 23:59;nrj;A;1;60;24
16/11/2019 00:06;soda;B;1;120;41
16/11/2019 00:11;nrj;D;1;60;25
16/11/2019 00:16;nrj;C;1;60;40
16/11/2019 00:18;soda;C;1;120;62
16/11/2019 00:28;nrj;A;1;60;25
16/11/2019 00:38;soda;A;1;120;62
16/11/2019 00:41;nrj;A;1;60;26
16/11/2019 00:56;soda;C;1;120;63
16/11/2019 01:01;soda;D;1;120;54
16/11/2019 01:08;soda;A;1;120;63
16/11/2019 01:28;nrj;A;1;60;27
16/11/2019 01:31;soda;D;1;120;55
16/11/2019 01:33;nrj;A;1;60;28
16/11/2019 01:39;soda;A;1;120;64
16/11/2019 05:00;soda;A;1;120;65
16/11/2019 05:01;soda;A;1;120;66
16/11/2019 05:11;coffee;C;1;280;125
16/11/2019 05:12;coffee;D;1;280;104
16/11/2019 05:16;soda;B;1;120;42
16/11/2019 05:27;soda;C;1;120;64
16/11/2019 05:28;coffee;A;1;280;99
16/11/2019 05:51;coffee;D;1;280;105
16/11/2019 05:59;soda;A;1;120;67
16/11/2019 06:02;coffee;A;1;280;100
16/11/2019 06:02;coffee;C;1;280;126
16/11/2019 06:09;coffee;B;1;280;88
16/11/2019 06:11;coffee;D;1;280;106
16/11/2019 06:13;coffee;B;1;280;89
16/11/2019 06:15;coffee;A;1;280;101
16/11/2019 06:17;coffee;C;1;280;127
16/11/2019 06:21;coffee;B;1;280;90
16/11/2019 06:21;coffee;B;1;280;91
16/11/2019 06:23;coffee;D;1;280;107
16/11/2019 06:35;soda;B;1;120;43
16/11/2019 06:45;coffee;A;1;280;102
16/11/2019 06:45;coffee;C;1;280;128
16/11/2019 06:52;coffee;A;1;280;103
16/11/2019 07:11;coffee;B;1;280;92
16/11/2019 07:23;coffee;A;1;280;104
16/11/2019 07:26;soda;D;1;120;56
16/11/2019 07:27;coffee;D;1;280;108
16/11/2019 07:29;coffee;C;1;280;129
16/11/2019 07:37;coffee;B;1;280;93
16/11/2019 07:40;coffee;C;1;280;130
16/11/2019 07:50;coffee;B;1;280;94
16/11/2019 07:51;soda;D;1;120;57
16/11/2019 07:51;coffee;D;1;280;109
16/11/2019 07:59;coffee;C;1;280;131
16/11/2019 08:00;coffee;B;1;280;95
16/11/2019 08:00;coffee;B;1;280;96
16/11/2019 08:04;coffee;A;1;280;105
16/11/2019 08:07;soda;D;1;120;58
16/11/2019 08:12;soda;B;1;120;44
16/11/2019 08:22;soda;D;1;120;59
16/11/2019 08:23;coffee;C;1;280;132
16/11/2019 08:25;soda;C;1;120;65
16/11/2019 08:28;coffee;C;1;280;133
16/11/2019 08:39;coffee;C;1;280;134
16/11/2019 08:40;coffee;B;1;280;97
16/11/2019 08:43;coffee;A;1;280;106
16/11/2019 08:44;coffee;D;1;280;110
16/11/2019 08:46;soda;A;1;120;68
16/11/2019 08:47;coffee;A;1;280;107
16/11/2019 08:49;coffee;A;1;280;108
16/11/2019 08:49;coffee;B;1;280;98
16/11/2019 08:50;coffee;A;1;280;109
16/11/2019 08:52;coffee;C;1;280;135
16/11/2019 08:55;coffee;A;1;280;110
16/11/2019 08:58;coffee;C;1;280;136
16/11/2019 09:04;soda;D;1;120;60
16/11/2019 09:10;soda;A;1;120;69
16/11/2019 09:11;coffee;D;1;280;111
16/11/2019 09:13;coffee;A;1;280;111
16/11/2019 09:17;coffee;C;1;280;137
16/11/2019 09:19;soda;D;1;120;61
16/11/2019 09:33;coffee;A;1;280;112
16/11/2019 09:35;soda;A;1;120;70
16/11/2019 09:36;coffee;D;1;280;112
16/11/2019 09:41;coffee;C;1;280;138
16/11/2019 09:45;coffee;D;1;280;113
16/11/2019 10:01;soda;C;1;120;66
16/11/2019 10:01;soda;B;1;120;45
16/11/2019 10:03;coffee;B;1;280;99
16/11/2019 10:04;coffee;C;1;280;139
16/11/2019 10:07;coffee;D;1;280;114
16/11/2019 10:09;coffee;C;1;280;140
16/11/2019 10:12;coffee;A;1;280;113
16/11/2019 10:13;coffee;C;1;280;141
16/11/2019 10:16;coffee;A;1;280;114
16/11/2019 10:16;soda;C;1;120;67
16/11/2019 10:18;coffee;D;1;280;115
16/11/2019 10:27;soda;A;1;120;71
16/11/2019 10:28;soda;A;1;120;72
16/11/2019 10:29;coffee;B;1;280;100
16/11/2019 10:30;soda;C;1;120;68
16/11/2019 10:37;coffee;B;1;280;101
16/11/2019 10:37;soda;B;1;120;46
16/11/2019 10:39;coffee;D;1;280;116
16/11/2019 10:50;soda;B;1;120;47
16/11/2019 10:54;coffee;C;1;280;142
16/11/2019 11:00;soda;B;1;120;48
16/11/2019 11:02;soda;C;1;120;69
16/11/2019 11:07;coffee;B;1;280;102
16/11/2019 11:09;coffee;D;1;280;117
16/11/2019 11:11;coffee;A;1;280;115
16/11/2019 11:12;coffee;B;1;280;103
16/11/2019 11:13;coffee;D;1;280;118
16/11/2019 11:14;soda;B;1;120;49
16/11/2019 11:16;coffee;B;1;280;104
16/11/2019 11:17;coffee;C;1;280;143
16/11/2019 11:30;coffee;C;1;280;144
16/11/2019 11:31;coffee;C;1;280;145
16/11/2019 11:34;coffee;B;1;280;105
16/11/2019 11:36;coffee;A;1;280;116
16/11/2019 11:38;coffee;C;1;280;146
16/11/2019 11:38;soda;A;1;120;73
16/11/2019 11:42;coffee;C;1;280;147
16/11/2019 11:43;coffee;C;1;280;148
16/11/2019 11:52;coffee;B;1;280;106
16/11/2019 11:54;coffee;A;1;280;117
16/11/2019 11:55;soda;C;1;120;70
16/11/2019 11:56;soda;A;1;120;74
16/11/2019 12:06;coffee;B;1;280;107
16/11/2019 12:12;coffee;A;1;280;118
16/11/2019 12:13;soda;D;1;120;62
16/11/2019 12:16;soda;B;1;120;50
16/11/2019 12:18;coffee;B;1;280;108
16/11/2019 12:19;soda;B;1;120;51
16/11/2019 12:21;coffee;B;1;280;109
16/11/2019 12:28;soda;B;1;120;52
16/11/2019 12:31;coffee;D;1;280;119
16/11/2019 12:34;coffee;A;1;280;119
16/11/2019 12:50;soda;D;1;120;63
16/11/2019 12:54;coffee;D;1;280;120
16/11/2019 12:57;coffee;B;1;280;110
16/11/2019 12:58;soda;B;1;120;53
16/11/2019 13:03;soda;A;1;120;75
16/11/2019 13:06;coffee;B;1;280;111
16/11/2019 13:08;coffee;A;1;280;120
16/11/2019 13:09;soda;C;1;120;71
16/11/2019 13:30;coffee;D;1;280;121
16/11/2019 13:34;coffee;B;1;280;112
16/11/2019 13:44;nrj;C;1;60;41
16/11/2019 13:48;nrj;B;1;60;20
16/11/2019 13:50;coffee;B;1;280;113
16/11/2019 13:52;coffee;D;1;280;122
16/11/2019 13:54;soda;D;1;120;64
16/11/2019 14:00;soda;D;1;120;65
16/11/2019 14:01;coffee;A;1;280;121
16/11/2019 14:03;coffee;B;1;280;114
16/11/2019 14:04;soda;C;1;120;72
16/11/2019 14:06;coffee;D;1;280;123
16/11/2019 14:08;coffee;B;1;280;115
16/11/2019 14:18;coffee;A;1;280;122
16/11/2019 14:34;soda;C;1;120;73
16/11/2019 14:41;soda;B;1;120;54
16/11/2019 14:52;coffee;A;1;280;123
16/11/2019 15:03;coffee;C;1;280;149
16/11/2019 15:03;coffee;A;1;280;124
16/11/2019 15:07;soda;B;1;120;55
16/11/2019 15:09;coffee;B;1;280;116
16/11/2019 15:10;coffee;B;1;280;117
16/11/2019 15:24;soda;C;1;120;74
16/11/2019 15:31;coffee;D;1;280;124
16/11/2019 15:31;nrj;D;1;60;26
16/11/2019 15:34;coffee;A;1;280;125
16/11/2019 15:34;nrj;A;1;60;29
16/11/2019 15:34;coffee;C;1;280;150
16/11/2019 15:35;soda;C;1;120;75
16/11/2019 15:39;soda;A;1;120;76
16/11/2019 15:43;coffee;B;1;280;118
16/11/2019 16:00;soda;D;1;120;66
16/11/2019 16:04;nrj;A;1;60;30
16/11/2019 16:12;nrj;C;1;60;42
16/11/2019 16:30;coffee;D;1;280;125
16/11/2019 16:35;soda;B;1;120;56
16/11/2019 16:46;coffee;A;1;280;126
16/11/2019 16:51;soda;A;1;120;77
16/11/2019 16:52;soda;D;1;120;67
16/11/2019 16:53;nrj;C;1;60;43
16/11/2019 17:00;coffee;C;1;280;151
16/11/2019 17:16;soda;A;1;120;78
16/11/2019 17:20;coffee;C;1;280;152
16/11/2019 17:22;soda;D;1;120;68
16/11/2019 17:23;coffee;A;1;280;127
16/11/2019 17:28;soda;C;1;120;76
16/11/2019 17:33;soda;C;1;120;77
16/11/2019 17:50;soda;B;1;120;57
16/11/2019 17:52;soda;B;1;120;58
16/11/2019 17:53;nrj;D;1;60;27
16/11/2019 18:05;nrj;C;1;60;44
16/11/2019 18:05;nrj;B;1;60;21
16/11/2019 18:07;coffee;A;1;280;128
16/11/2019 18:29;soda;D;1;120;69
16/11/2019 18:46;nrj;D;1;60;28
16/11/2019 18:46;nrj;A;1;60;31
16/11/2019 18:46;nrj;C;1;60;45
16/11/2019 18:52;nrj;C;1;60;46
16/11/2019 18:53;nrj;D;1;60;29
16/11/2019 18:56;soda;C;1;120;78
16/11/2019 18:59;soda;C;1;120;79
16/11/2019 19:02;nrj;A;1;60;32
16/11/2019 19:08;soda;D;1;120;70
16/11/2019 19:08;nrj;D;1;60;30
16/11/2019 19:12;nrj;D;1;60;31
16/11/2019 19:21;nrj;D;1;60;32
16/11/2019 19:29;nrj;C;1;60;47
16/11/2019 19:30;nrj;D;1;60;33
16/11/2019 19:33;nrj;A;1;60;33
16/11/2019 19:34;nrj;C;1;60;48
16/11/2019 19:42;nrj;B;1;60;22
16/11/2019 19:44;nrj;D;1;60;34
16/11/2019 19:46;nrj;A;1;60;34
16/11/2019 19:46;nrj;D;1;60;35
16/11/2019 19:55;nrj;C;1;60;49
16/11/2019 19:57;coffee;C;1;280;153
16/11/2019 20:04;nrj;A;1;60;35
16/11/2019 20:09;nrj;B;1;60;23
16/11/2019 20:22;nrj;B;1;60;24
16/11/2019 20:23;nrj;D;1;60;36
16/11/2019 20:28;nrj;C;1;60;50
16/11/2019 20:29;coffee;A;1;280;129
16/11/2019 20:39;nrj;C;1;60;51
16/11/2019 20:41;nrj;B;1;60;25
16/11/2019 20:46;nrj;A;1;60;36
16/11/2019 20:47;nrj;C;1;60;52
16/11/2019 20:53;soda;B;1;120;59
16/11/2019 20:59;nrj;A;1;60;37
16/11/2019 21:04;nrj;C;1;60;53
16/11/2019 21:07;soda;A;1;120;79
16/11/2019 21:09;nrj;B;1;60;26
16/11/2019 21:09;nrj;A;1;60;38
16/11/2019 21:10;nrj;B;1;60;27
16/11/2019 21:19;nrj;D;1;60;37
16/11/2019 21:27;nrj;D;1;60;38
16/11/2019 21:32;nrj;B;1;60;28
16/11/2019 21:34;nrj;C;1;60;54
16/11/2019 21:38;nrj;C;1;60;55
16/11/2019 21:47;nrj;C;1;60;56
16/11/2019 21:51;nrj;B;1;60;29
16/11/2019 21:55;nrj;C;1;60;57
16/11/2019 21:56;nrj;D;1;60;39
16/11/2019 22:03;nrj;D;1;60;40
16/11/2019 22:04;nrj;C;1;60;58
16/11/2019 22:30;nrj;A;1;60;39
16/11/2019 22:42;nrj;A;1;60;40
16/11/2019 22:45;nrj;C;1;60;59
16/11/2019 22:49;nrj;C;1;60;60
16/11/2019 23:09;nrj;D;1;60;41
16/11/2019 23:32;soda;D;1;120;71
16/11/2019 23:36;nrj;D;1;60;42
16/11/2019 23:36;nrj;D;1;60;43
16/11/2019 23:37;nrj;A;1;60;41
16/11/2019 23:54;coffee;B;1;280;119
16/11/2019 23:55;soda;C;1;120;80
17/11/2019 00:05;soda;B;1;120;60
17/11/2019 00:25;coffee;C;1;280;154
17/11/2019 00:32;soda;C;1;120;81
17/11/2019 01:05;coffee;B;1;280;120
17/11/2019 01:06;soda;D;1;120;72
17/11/2019 01:57;coffee;A;1;280;130
17/11/2019 05:12;coffee;A;1;280;131
17/11/2019 05:19;coffee;D;1;280;126
17/11/2019 05:20;coffee;A;1;280;132
17/11/2019 05:21;coffee;C;1;280;155
17/11/2019 05:21;soda;D;1;120;73
17/11/2019 05:23;coffee;C;1;280;156
17/11/2019 05:23;soda;D;1;120;74
17/11/2019 05:28;coffee;D;1;280;127
17/11/2019 05:32;coffee;A;1;280;133
17/11/2019 05:34;soda;B;1;120;61
17/11/2019 05:35;soda;D;1;120;75
17/11/2019 05:36;coffee;C;1;280;157
17/11/2019 05:41;soda;D;1;120;76
17/11/2019 05:43;coffee;A;1;280;134
17/11/2019 05:46;soda;A;1;120;80
17/11/2019 05:56;soda;D;1;120;77
17/11/2019 06:01;soda;C;1;120;82
17/11/2019 06:03;coffee;C;1;280;158
17/11/2019 06:04;coffee;C;1;280;159
17/11/2019 06:05;coffee;B;1;280;121
17/11/2019 06:09;coffee;D;1;280;128
17/11/2019 06:13;soda;C;1;120;83
17/11/2019 06:14;soda;A;1;120;81
17/11/2019 06:18;soda;B;1;120;62
17/11/2019 06:19;coffee;B;1;280;122
17/11/2019 06:21;coffee;D;1;280;129
17/11/2019 06:22;coffee;D;1;280;130
17/11/2019 06:28;soda;A;1;120;82
17/11/2019 06:36;coffee;C;1;280;160
17/11/2019 06:37;coffee;B;1;280;123
17/11/2019 06:37;soda;B;1;120;63
17/11/2019 06:37;soda;B;1;120;64
17/11/2019 06:39;coffee;A;1;280;135
17/11/2019 06:42;coffee;B;1;280;124
17/11/2019 06:47;coffee;D;1;280;131
17/11/2019 06:53;coffee;C;1;280;161
17/11/2019 06:53;coffee;C;1;280;162
17/11/2019 06:55;coffee;D;1;280;132
17/11/2019 06:58;soda;D;1;120;78
17/11/2019 07:08;soda;A;1;120;83
17/11/2019 07:10;coffee;D;1;280;133
17/11/2019 07:13;coffee;C;1;280;163
17/11/2019 07:25;coffee;B;1;280;125
17/11/2019 07:32;coffee;D;1;280;134
17/11/2019 07:34;coffee;D;1;280;135
17/11/2019 07:39;soda;A;1;120;84
17/11/2019 07:45;soda;C;1;120;84
17/11/2019 07:45;coffee;C;1;280;164
17/11/2019 07:47;coffee;C;1;280;165
17/11/2019 07:47;coffee;C;1;280;166
17/11/2019 07:52;coffee;D;1;280;136
17/11/2019 08:02;coffee;A;1;280;136
17/11/2019 08:03;coffee;A;1;280;137
17/11/2019 08:05;coffee;B;1;280;126
17/11/2019 08:14;coffee;B;1;280;127
17/11/2019 08:20;coffee;C;1;280;167
17/11/2019 08:21;soda;C;1;120;85
17/11/2019 08:25;coffee;B;1;280;128
17/11/2019 08:25;coffee;B;1;280;129
17/11/2019 08:27;coffee;B;1;280;130
17/11/2019 08:28;soda;A;1;120;85
17/11/2019 08:36;coffee;D;1;280;137
17/11/2019 08:37;soda;A;1;120;86
17/11/2019 08:39;coffee;A;1;280;138
17/11/2019 08:40;coffee;A;1;280;139
17/11/2019 08:42;coffee;D;1;280;138
17/11/2019 08:42;coffee;D;1;280;139
17/11/2019 08:50;soda;C;1;120;86
17/11/2019 08:52;coffee;C;1;280;168
17/11/2019 08:55;coffee;A;1;280;140
17/11/2019 08:56;coffee;C;1;280;169
17/11/2019 08:57;coffee;C;1;280;170
17/11/2019 08:57;coffee;B;1;280;131
17/11/2019 08:59;coffee;D;1;280;140
17/11/2019 09:02;coffee;D;1;280;141
17/11/2019 09:04;coffee;A;1;280;141
17/11/2019 09:09;coffee;B;1;280;132
17/11/2019 09:19;coffee;C;1;280;171
17/11/2019 09:20;coffee;A;1;280;142
17/11/2019 09:21;coffee;B;1;280;133
17/11/2019 09:24;coffee;C;1;280;172
17/11/2019 09:30;coffee;A;1;280;143
17/11/2019 09:34;coffee;B;1;280;134
17/11/2019 09:37;coffee;A;1;280;144
17/11/2019 09:39;soda;D;1;120;79
17/11/2019 09:41;coffee;D;1;280;142
17/11/2019 09:56;coffee;B;1;280;135
17/11/2019 09:56;soda;C;1;120;87
17/11/2019 09:59;coffee;C;1;280;173
17/11/2019 10:04;coffee;C;1;280;174
17/11/2019 10:09;coffee;B;1;280;136
17/11/2019 10:11;coffee;B;1;280;137
17/11/2019 10:13;coffee;A;1;280;145
17/11/2019 10:15;soda;C;1;120;88
17/11/2019 10:17;coffee;A;1;280;146
17/11/2019 10:21;coffee;B;1;280;138
17/11/2019 10:21;coffee;C;1;280;175
17/11/2019 10:22;soda;B;1;120;65
17/11/2019 10:23;coffee;B;1;280;139
17/11/2019 10:29;coffee;D;1;280;143
17/11/2019 10:32;soda;D;1;120;80
17/11/2019 10:33;coffee;D;1;280;144
17/11/2019 10:35;coffee;A;1;280;147
17/11/2019 10:35;coffee;B;1;280;140
17/11/2019 10:39;soda;C;1;120;89
17/11/2019 10:44;soda;D;1;120;81
17/11/2019 10:44;coffee;C;1;280;176
17/11/2019 10:51;soda;D;1;120;82
17/11/2019 10:52;coffee;D;1;280;145
17/11/2019 10:52;coffee;B;1;280;141
17/11/2019 10:59;coffee;A;1;280;148
17/11/2019 11:00;coffee;D;1;280;146
17/11/2019 11:03;coffee;B;1;280;142
17/11/2019 11:05;coffee;A;1;280;149
17/11/2019 11:05;coffee;A;1;280;150
17/11/2019 11:17;soda;C;1;120;90
17/11/2019 11:17;coffee;B;1;280;143
17/11/2019 11:19;coffee;C;1;280;177
17/11/2019 11:33;soda;C;1;120;91
17/11/2019 11:34;coffee;D;1;280;147
17/11/2019 11:41;coffee;A;1;280;151
17/11/2019 11:44;coffee;D;1;280;148
17/11/2019 11:47;soda;C;1;120;92
17/11/2019 11:51;coffee;D;1;280;149
17/11/2019 11:55;soda;B;1;120;66
17/11/2019 12:07;coffee;C;1;280;178
17/11/2019 12:08;coffee;C;1;280;179
17/11/2019 12:17;coffee;A;1;280;152
17/11/2019 12:17;coffee;D;1;280;150
17/11/2019 12:21;coffee;A;1;280;153
17/11/2019 12:30;soda;C;1;120;93
17/11/2019 12:41;coffee;A;1;280;154
17/11/2019 12:48;coffee;A;1;280;155
17/11/2019 12:52;coffee;B;1;280;144
17/11/2019 12:56;soda;B;1;120;67
17/11/2019 12:57;coffee;B;1;280;145
17/11/2019 12:58;coffee;D;1;280;151
17/11/2019 13:04;coffee;C;1;280;180
17/11/2019 13:06;coffee;B;1;280;146
17/11/2019 13:09;coffee;B;1;280;147
17/11/2019 13:10;soda;A;1;120;87
17/11/2019 13:12;coffee;D;1;280;152
17/11/2019 13:16;soda;A;1;120;88
17/11/2019 13:22;coffee;D;1;280;153
17/11/2019 13:29;soda;C;1;120;94
17/11/2019 13:33;soda;A;1;120;89
17/11/2019 13:36;coffee;C;1;280;181
17/11/2019 13:43;coffee;A;1;280;156
17/11/2019 14:00;coffee;A;1;280;157
17/11/2019 14:08;coffee;A;1;280;158
17/11/2019 14:10;soda;B;1;120;68
17/11/2019 14:14;coffee;B;1;280;148
17/11/2019 14:15;coffee;A;1;280;159
17/11/2019 14:18;coffee;D;1;280;154
17/11/2019 14:20;soda;C;1;120;95
17/11/2019 14:22;coffee;D;1;280;155
17/11/2019 14:28;coffee;A;1;280;160
17/11/2019 14:29;coffee;B;1;280;149
17/11/2019 14:32;coffee;A;1;280;161
17/11/2019 14:39;coffee;A;1;280;162
17/11/2019 14:45;coffee;B;1;280;150
17/11/2019 14:59;soda;C;1;120;96
17/11/2019 15:20;soda;D;1;120;83
17/11/2019 15:27;nrj;B;1;60;30
17/11/2019 15:49;soda;A;1;120;90
17/11/2019 15:52;coffee;B;1;280;151
17/11/2019 15:58;soda;C;1;120;97
17/11/2019 16:08;coffee;B;1;280;152
17/11/2019 16:16;coffee;A;1;280;163
17/11/2019 16:17;soda;A;1;120;91
17/11/2019 16:27;coffee;B;1;280;153
17/11/2019 16:32;nrj;B;1;60;31
17/11/2019 16:35;soda;B;1;120;69
17/11/2019 16:36;nrj;B;1;60;32
17/11/2019 16:38;soda;A;1;120;92
17/11/2019 16:41;coffee;D;1;280;156
17/11/2019 16:50;coffee;A;1;280;164
17/11/2019 16:51;nrj;B;1;60;33
17/11/2019 16:52;coffee;B;1;280;154
17/11/2019 16:53;soda;B;1;120;70
17/11/2019 16:55;nrj;A;1;60;42
17/11/2019 17:06;soda;C;1;120;98
17/11/2019 17:08;soda;C;1;120;99
17/11/2019 17:27;coffee;C;1;280;182
17/11/2019 17:27;coffee;C;1;280;183
17/11/2019 17:30;soda;D;1;120;84
17/11/2019 17:39;soda;B;1;120;71
17/11/2019 17:42;soda;B;1;120;72
17/11/2019 17:47;soda;C;1;120;100
17/11/2019 17:51;soda;C;1;120;101
17/11/2019 17:54;soda;D;1;120;85
17/11/2019 18:07;nrj;B;1;60;34
17/11/2019 18:18;soda;C;1;120;102
17/11/2019 18:22;soda;D;1;120;86
17/11/2019 19:03;soda;A;1;120;93
17/11/2019 19:25;soda;C;1;120;103
17/11/2019 19:32;nrj;A;1;60;43
17/11/2019 19:32;soda;B;1;120;73
17/11/2019 19:51;nrj;D;1;60;44
17/11/2019 19:58;nrj;B;1;60;35
17/11/2019 19:58;nrj;D;1;60;45
17/11/2019 20:08;soda;A;1;120;94
17/11/2019 20:17;nrj;D;1;60;46
17/11/2019 20:18;nrj;A;1;60;44
17/11/2019 20:19;nrj;A;1;60;45
17/11/2019 20:21;nrj;A;1;60;46
17/11/2019 20:31;soda;D;1;120;87
17/11/2019 20:35;soda;D;1;120;88
17/11/2019 21:32;soda;D;1;120;89
17/11/2019 21:58;soda;B;1;120;74
17/11/2019 22:08;nrj;D;1;60;47
17/11/2019 22:16;soda;C;1;120;104
17/11/2019 22:22;soda;D;1;120;90
17/11/2019 22:41;soda;B;1;120;75
17/11/2019 22:42;soda;A;1;120;95
17/11/2019 22:53;soda;B;1;120;76
17/11/2019 22:56;nrj;B;1;60;36
17/11/2019 23:07;soda;C;1;120;105
17/11/2019 23:22;soda;D;1;120;91
17/11/2019 23:40;soda;D;1;120;92
18/11/2019 00:18;nrj;B;1;60;37
18/11/2019 00:31;soda;B;1;120;77
18/11/2019 01:29;coffee;C;1;280;184
18/11/2019 01:31;soda;D;1;120;93
18/11/2019 01:32;coffee;C;1;280;185
18/11/2019 01:35;coffee;D;1;280;157
18/11/2019 01:40;coffee;A;1;280;165
18/11/2019 01:40;coffee;B;1;280;155
18/11/2019 01:46;coffee;D;1;280;158
18/11/2019 01:53;coffee;C;1;280;186
18/11/2019 05:03;soda;B;1;120;78
18/11/2019 05:10;coffee;D;1;280;159
